Ref_num,No,Author,Beam Name,unit,shape,h,dp,ds,d,bw,btop,bbot,ttop,tbot,bslab,tslab,yb,egc,Ag,Ig,Ic,L,aa,ba,a_d,M_Vd,Loading,control,fctest,fpc,f1c,fcslab,test,fcttest,f1t,agg,Aps,fpy,fpu,rhopl,d_Angle,fse,As,fy,rhol,Av,fvy,sv,rhov,rhovfvy,Vtest,Mn,Mf,Mf_Mn,Failure
1,R0001_013,Clark. (1951),B6-1,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,4,1.95,0.98,SS-2PL,,,6110,,0,,347,,0,0,0,0,0,0,0,3.8,46.5,3.1,0.22,48,7.5,0.37,178,85.28,201.8,213.2,1.1,S
1,R0001_014,Clark. (1951),C1-1,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,5,1.56,0.78,SS-2PL,,,3720,,0,,249,,0,0,0,0,0,0,0,2.53,46.5,2.07,0.22,48,8,0.34,163,62.44,133.7,124.9,0.9,S
1,R0001_015,Clark. (1951),C1-2,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,5,1.56,0.78,SS-2PL,,,3820,,0,,254,,0,0,0,0,0,0,0,2.53,46.5,2.07,0.22,48,8,0.34,163,69.94,134.4,139.9,1,S
1,R0001_016,Clark. (1951),C1-3,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,5,1.56,0.78,SS-2PL,,,3475,,0,,238,,0,0,0,0,0,0,0,2.53,46.5,2.07,0.22,48,8,0.34,163,55.28,131.9,110.6,0.8,S
1,R0001_017,Clark. (1951),C1-4,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,5,1.56,0.78,SS-2PL,,,4210,,0,,271,,0,0,0,0,0,0,0,2.53,46.5,2.07,0.22,48,8,0.34,163,64.28,136.8,128.6,0.9,S
1,R0001_018,Clark. (1951),C2-1,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,5,1.56,0.78,SS-2PL,,,3430,,0,,236,,0,0,0,0,0,0,0,2.53,46.5,2.07,0.22,48,4,0.69,331,65.19,131.5,130.4,1,S
1,R0001_019,Clark. (1951),C2-2,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,5,1.56,0.78,SS-2PL,,,3625,,0,,245,,0,0,0,0,0,0,0,2.53,46.5,2.07,0.22,48,4,0.69,331,67.69,133,135.4,1,S
1,R0001_020,Clark. (1951),C2-3,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,5,1.56,0.78,SS-2PL,,,3500,,0,,239,,0,0,0,0,0,0,0,2.53,46.5,2.07,0.22,48,4,0.69,331,72.78,132.1,145.6,1.1,S
1,R0001_021,Clark. (1951),C2-4,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,5,1.56,0.78,SS-2PL,,,3910,,0,,258,,0,0,0,0,0,0,0,2.53,46.5,2.07,0.22,48,4,0.69,331,64.78,135,129.6,1,S
1,R0001_022,Clark. (1951),C3-1,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,5,1.56,0.78,SS-2PL,,,2040,,0,,167,,0,0,0,0,0,0,0,2.53,46.5,2.07,0.22,48,8,0.34,163,50.28,114.1,100.6,0.9,S
1,R0001_023,Clark. (1951),C3-2,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,5,1.56,0.78,SS-2PL,,,2000,,0,,165,,0,0,0,0,0,0,0,2.53,46.5,2.07,0.22,48,8,0.34,163,45.03,113.3,90.1,0.8,S
1,R0001_024,Clark. (1951),C3-3,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,5,1.56,0.78,SS-2PL,,,2020,,0,,166,,0,0,0,0,0,0,0,2.53,46.5,2.07,0.22,48,8,0.34,163,42.28,113.7,84.6,0.7,S
1,R0001_025,Clark. (1951),C4-1,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,5,1.56,0.78,SS-2PL,,,3550,,0,,242,,0,0,0,0,0,0,0,3.8,46.5,3.1,0.22,48,8,0.34,163,69.53,177.4,139.1,0.8,S
1,R0001_026,Clark. (1951),C6-2,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,5,1.56,0.78,SS-2PL,,,6560,,0,,364,,0,0,0,0,0,0,0,3.8,46.5,3.1,0.22,48,8,0.34,163,95.28,204.6,190.6,0.9,S
1,R0001_027,Clark. (1951),C6-3,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,5,1.56,0.78,SS-2PL,,,6480,,0,,361,,0,0,0,0,0,0,0,3.8,46.5,3.1,0.22,48,8,0.34,163,97.78,204.2,195.6,1,S
1,R0001_028,Clark. (1951),C6-4,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,5,1.56,0.78,SS-2PL,,,6900,,0,,417,,0,0,0,0,0,0,0,3.8,46.5,3.1,0.22,48,8,0.34,163,96.36,206.3,192.7,0.9,S
1,R0001_029,Clark. (1951),D1-1,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,4,1.17,0.59,SS-2PL,,,3800,,0,,253,,0,0,0,0,0,0,0,2.02,48.6,1.63,0.22,48,6,0.46,221,67.69,116,101.5,0.9,S
1,R0001_030,Clark. (1951),D1-2,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,4,1.17,0.59,SS-2PL,,,3790,,0,,252,,0,0,0,0,0,0,0,2.02,48.6,1.63,0.22,48,6,0.46,221,80.19,116,120.3,1,S
1,R0001_031,Clark. (1951),D1-3,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,4,1.17,0.59,SS-2PL,,,3560,,0,,242,,0,0,0,0,0,0,0,2.02,48.6,1.63,0.22,48,6,0.46,221,57.69,114.8,86.5,0.8,S
1,R0001_032,Clark. (1951),D2-1,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,4,1.17,0.59,SS-2PL,,,3480,,0,,238,,0,0,0,0,0,0,0,2.02,48.6,1.63,0.22,48,4.5,0.61,293,65.19,114.4,97.8,0.9,S
1,R0001_033,Clark. (1951),D2-2,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,4,1.17,0.59,SS-2PL,,,3755,,0,,251,,0,0,0,0,0,0,0,2.02,48.6,1.63,0.22,48,4.5,0.61,293,70.19,115.8,105.3,0.9,S
1,R0001_034,Clark. (1951),D2-3,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,4,1.17,0.59,SS-2PL,,,3595,,0,,244,,0,0,0,0,0,0,0,2.02,48.6,1.63,0.22,48,4.5,0.61,293,75.19,115,112.8,1,S
1,R0001_035,Clark. (1951),D2-4,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,4,1.17,0.59,SS-2PL,,,3550,,0,,242,,0,0,0,0,0,0,0,2.02,48.6,1.63,0.22,48,4.5,0.61,293,75.28,114.8,112.9,1,S
1,R0001_036,Clark. (1951),D3-1,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,4,1.17,0.59,SS-2PL,,,4090,,0,,266,,0,0,0,0,0,0,0,3.04,48.6,2.44,0.22,48,3,0.92,442,88.78,160.8,133.2,0.8,S
1,R0001_037,Clark. (1951),D4-1,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,4,1.17,0.59,SS-2PL,,,3350,,0,,232,,0,0,0,0,0,0,0,2.02,48.6,1.63,0.22,48,2.25,1.22,586,70.19,113.6,105.3,0.9,S
1,R0001_038,Clark. (1951),D1-6,U,R,15,0,12.37,12.37,6,0,0,0,0,0,0,7.5,0,90,1688,1688,96,3.5,18,1.94,0.97,SS-2PL,,,4010,,0,,262,,0,0,0,0,0,0,0,2.53,46.5,3.42,0.22,48,8,0.46,221,39.28,95.6,78.6,0.8,S
1,R0001_039,Clark. (1951),D1-7,U,R,15,0,12.37,12.37,6,0,0,0,0,0,0,7.5,0,90,1688,1688,96,3.5,18,1.94,0.97,SS-2PL,,,4060,,0,,264,,0,0,0,0,0,0,0,2.53,46.5,3.42,0.22,48,8,0.46,221,40.28,95.9,80.6,0.8,S
1,R0001_040,Clark. (1951),D1-8,U,R,15,0,12.37,12.37,6,0,0,0,0,0,0,7.5,0,90,1688,1688,96,3.5,18,1.94,0.97,SS-2PL,,,4030,,0,,263,,0,0,0,0,0,0,0,2.53,46.5,3.42,0.22,48,8,0.46,221,41.78,95.7,83.6,0.9,S
1,R0001_041,Clark. (1951),E1-2,U,R,15,0,12.37,12.37,6,0,0,0,0,0,0,7.5,0,90,1688,1688,115,3.5,20.5,2.02,1.02,SS-2PL,,,4375,,0,,278,,0,0,0,0,0,0,0,2.53,46.5,3.42,0.22,48,5,0.73,351,49.86,97.6,103.9,1.1,S
1,R0001_042,Clark. (1951),D2-6,U,R,15,0,12.37,12.37,6,0,0,0,0,0,0,7.5,0,90,1688,1688,120,3.5,18,2.43,1.43,SS-2PL,,,4280,,0,,274,,0,0,0,0,0,0,0,2.53,46.5,3.42,0.22,48,6,0.61,293,37.86,97.1,94.6,1,S
1,R0001_043,Clark. (1951),D2-7,U,R,15,0,12.37,12.37,6,0,0,0,0,0,0,7.5,0,90,1688,1688,120,3.5,18,2.43,1.43,SS-2PL,,,4120,,0,,267,,0,0,0,0,0,0,0,2.53,46.5,3.42,0.22,48,6,0.61,293,35.36,96.2,88.4,0.9,S
1,R0001_044,Clark. (1951),D2-8,U,R,15,0,12.37,12.37,6,0,0,0,0,0,0,7.5,0,90,1688,1688,120,3.5,18,2.43,1.43,SS-2PL,,,3790,,0,,252,,0,0,0,0,0,0,0,2.53,46.5,3.42,0.22,48,6,0.61,293,37.86,94.2,94.6,1,S
1,R0001_045,Clark. (1951),D4-1,U,R,15,0,12.37,12.37,6,0,0,0,0,0,0,7.5,0,90,1688,1688,120,3.5,18,2.43,1.43,SS-2PL,,,3970,,0,,260,,0,0,0,0,0,0,0,2.53,46.5,3.42,0.22,48,7.5,0.49,235,37.86,95.3,94.6,1,S
1,R0001_046,Clark. (1951),D4-2,U,R,15,0,12.37,12.37,6,0,0,0,0,0,0,7.5,0,90,1688,1688,120,3.5,18,2.43,1.43,SS-2PL,,,3720,,0,,249,,0,0,0,0,0,0,0,2.53,46.5,3.42,0.22,48,7.5,0.49,235,35.36,93.7,88.4,0.9,S
1,R0001_047,Clark. (1951),D4-3,U,R,15,0,12.37,12.37,6,0,0,0,0,0,0,7.5,0,90,1688,1688,120,3.5,18,2.43,1.43,SS-2PL,,,3200,,0,,225,,0,0,0,0,0,0,0,2.53,46.5,3.42,0.22,48,7.5,0.49,235,37.11,89.3,92.8,1,S
1,R0001_048,Clark. (1951),D5-1,U,R,15,0,12.37,12.37,6,0,0,0,0,0,0,7.5,0,90,1688,1688,120,3.5,18,2.43,1.43,SS-2PL,,,4020,,0,,262,,0,0,0,0,0,0,0,2.53,46.5,3.42,0.22,48,10,0.37,178,32.86,95.6,82.1,0.9,S
1,R0001_049,Clark. (1951),D5-2,U,R,15,0,12.37,12.37,6,0,0,0,0,0,0,7.5,0,90,1688,1688,120,3.5,18,2.43,1.43,SS-2PL,,,4210,,0,,271,,0,0,0,0,0,0,0,2.53,46.5,3.42,0.22,48,10,0.37,178,35.36,96.7,88.4,0.9,S
1,R0001_050,Clark. (1951),D5-3,U,R,15,0,12.37,12.37,6,0,0,0,0,0,0,7.5,0,90,1688,1688,120,3.5,18,2.43,1.43,SS-2PL,,,3930,,0,,259,,0,0,0,0,0,0,0,2.53,46.5,3.42,0.22,48,10,0.37,178,35.36,95.2,88.4,0.9,S
1,R0001_051,Clark. (1951),A0-1,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,5,2.34,1.34,SS-1PL,,,3120,,0,,222,,0,0,0,0,0,0,0,1.2,53.7,0.98,0,0,0,0,0,20.02,83.2,60,0.7,S
1,R0001_052,Clark. (1951),A0-2,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,5,2.34,1.34,SS-1PL,,,3770,,0,,251,,0,0,0,0,0,0,0,1.2,53.7,0.98,0,0,0,0,0,24.27,85.6,72.8,0.9,S
1,R0001_053,Clark. (1951),A0-3,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,5,2.34,1.34,SS-1PL,,,3435,,0,,236,,0,0,0,0,0,0,0,1.2,53.7,0.98,0,0,0,0,0,26.77,84.4,80.3,1,S
1,R0001_054,Clark. (1951),B0-1,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,4,1.95,0.98,SS-2PL,,,3420,,0,,236,,0,0,0,0,0,0,0,1.2,53.7,0.98,0,0,0,0,0,27.21,84.3,68,0.8,S
1,R0001_055,Clark. (1951),B0-2,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,4,1.95,0.98,SS-2PL,,,3468,,0,,238,,0,0,0,0,0,0,0,1.2,53.7,0.98,0,0,0,0,0,21.19,84.5,53,0.6,S
1,R0001_056,Clark. (1951),B0-3,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,4,1.95,0.98,SS-2PL,,,3410,,0,,235,,0,0,0,0,0,0,0,1.2,53.7,0.98,0,0,0,0,0,28.78,84.3,72,0.9,S
1,R0001_057,Clark. (1951),C0-1,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,5,1.56,0.78,SS-2PL,,,3580,,0,,243,,0,0,0,0,0,0,0,1.2,53.7,0.98,0,0,0,0,0,39.19,84.9,78.4,0.9,S
1,R0001_058,Clark. (1951),C0-2,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,5,1.56,0.78,SS-2PL,,,3405,,0,,235,,0,0,0,0,0,0,0,1.2,53.7,0.98,0,0,0,0,0,39.94,84.3,79.9,0.9,S
1,R0001_059,Clark. (1951),C0-3,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,5,1.56,0.78,SS-2PL,,,3420,,0,,236,,0,0,0,0,0,0,0,1.2,53.7,0.98,0,0,0,0,0,37.53,84.3,75.1,0.9,S
1,R0001_060,Clark. (1951),D0-1,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,4,1.17,0.59,SS-2PL,,,3750,,0,,251,,0,0,0,0,0,0,0,1.2,53.7,0.98,0,0,0,0,0,49.81,85.5,74.7,0.9,S
1,R0001_061,Clark. (1951),D0-2,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,4,1.17,0.59,SS-2PL,,,3800,,0,,253,,0,0,0,0,0,0,0,1.2,53.7,0.98,0,0,0,0,0,58.44,85.7,87.7,1,S
1,R0001_062,Clark. (1951),D0-3,U,R,18,0,15.37,15.37,8,0,0,0,0,0,0,9,0,144,3888,3888,72,3.5,4,1.17,0.59,SS-2PL,,,3765,,0,,251,,0,0,0,0,0,0,0,1.2,53.7,0.98,0,0,0,0,0,50.19,85.6,75.3,0.9,S
490,R0490_008,Lyngberg. (1976),5A-0,U,TI,23.62,0,21.26,21.26,4.72,27.56,14.96,3.74,4.92,0,0,13.35,0,247,17657,17657,197,5.91,19.69,2.78,1.78,SS-2PL,,,3727,,0,,250,,0,0,0,0,0,0,0,3.9,92.8,3.88,0.16,97.7,6.22,0.53,518,97.79,606.6,481.3,0.8,S
490,R0490_009,Lyngberg. (1976),5B-0,U,TI,23.62,0,21.26,21.26,4.72,27.56,14.96,3.74,4.92,0,0,13.35,0,247,17657,17657,197,5.91,19.69,2.78,1.78,SS-2PL,,,3857,,0,,255,,0,0,0,0,0,0,0,3.9,92.8,3.88,0.16,93.8,6.22,0.53,497,97.79,610.5,481.3,0.8,S
504,R0504_001,"Teng, Kong, Poh. (1998)",N-1a,U,R,23.62,0,20.67,20.67,5.91,0,0,0,0,0,0,11.81,0,140,6487,6487,71,9.84,7.87,1.71,0.86,SS-1PL,,,5540,,0,,325,,0,0,0,0,0,0,0,2.36,109.3,1.93,0,0,0,0,0,42.15,395.9,124.5,0.3,S
504,R0504_002,"Teng, Kong, Poh. (1998)",N-1b,U,R,23.62,0,21.65,21.65,5.91,0,0,0,0,0,0,11.81,0,140,6487,6487,71,9.84,7.87,1.64,0.82,SS-1PL,,,5604,,0,,328,,0,0,0,0,0,0,0,1.18,109.3,0.92,0,0,0,0,0,46.09,248.5,136.1,0.5,S
504,R0504_003,"Teng, Kong, Poh. (1998)",N-1b(2),U,R,23.62,0,21.65,21.65,6.3,0,0,0,0,0,0,11.81,0,149,6919,6919,71,9.84,7.87,1.64,0.82,SS-1PL,,,5530,,0,,325,,0,0,0,0,0,0,0,1.18,69.3,0.86,0,0,0,0,0,32.04,160.7,94.6,0.6,S
504,R0504_004,"Teng, Kong, Poh. (1998)",N-2a,U,R,23.62,0,20.67,20.67,5.91,0,0,0,0,0,0,11.81,0,140,6487,6487,71,9.84,7.87,1.71,0.86,SS-1PL,,,5540,,0,,325,,0,0,0,0,0,0,0,2.36,109.3,1.93,0.24,77.1,5.91,0.7,538,98.35,395.9,290.4,0.7,S
504,R0504_005,"Teng, Kong, Poh. (1998)",N-2b,U,R,23.62,0,21.65,21.65,5.91,0,0,0,0,0,0,11.81,0,140,6487,6487,71,9.84,7.87,1.64,0.82,SS-1PL,,,5597,,0,,327,,0,0,0,0,0,0,0,1.18,109.3,0.92,0.24,77.1,5.91,0.7,538,87.11,248.5,257.2,1,S
504,R0504_006,"Teng, Kong, Poh. (1998)",N-3a,U,R,23.62,0,20.67,20.67,5.91,0,0,0,0,0,0,11.81,0,140,6487,6487,71,9.84,7.87,1.71,0.86,SS-1PL,,,5542,,0,,325,,0,0,0,0,0,0,0,2.84,109.3,2.33,0.24,58.9,5.91,0.7,411,93.86,415.5,277.1,0.7,S
504,R0504_007,"Teng, Kong, Poh. (1998)",N-3b,U,R,23.62,0,21.65,21.65,5.91,0,0,0,0,0,0,11.81,0,140,6487,6487,71,9.84,7.87,1.64,0.82,SS-1PL,,,5594,,0,,327,,0,0,0,0,0,0,0,1.66,109.3,1.3,0.24,58.9,5.91,0.7,411,98.35,278.6,290.4,1,S
504,R0504_008,"Teng, Kong, Poh. (1998)",N1-1.5-WO,U,R,23.62,0,20.67,20.67,6.3,0,0,0,0,0,0,11.81,0,149,6919,6919,71,9.84,7.87,1.71,0.86,SS-1PL,,,5530,,0,,325,,0,0,0,0,0,0,0,2.36,69.3,1.81,0,0,0,0,0,35.97,271.7,106.2,0.4,S
504,R0504_009,"Teng, Kong, Poh. (1998)",N1-1.5-WV,U,R,23.62,0,20.67,20.67,6.3,0,0,0,0,0,0,11.81,0,149,6919,6919,71,9.84,7.87,1.71,0.86,SS-1PL,,,5535,,0,,325,,0,0,0,0,0,0,0,2.36,69.3,1.81,0.16,59.7,5.91,0.42,251,59.01,271.7,174.2,0.6,S
504,R0504_010,"Teng, Kong, Poh. (1998)",N1-1.5-WVH,U,R,23.62,0,20.67,20.67,6.3,0,0,0,0,0,0,11.81,0,149,6919,6919,71,9.84,7.87,1.71,0.86,SS-1PL,,,5539,,0,,325,,0,0,0,0,0,0,0,2.67,69.3,2.05,0.16,59.7,5.91,0.42,251,78.68,288.2,232.3,0.8,S
504,R0504_011,"Teng, Kong, Poh. (1998)",N1-1.0-WO,U,R,23.62,0,20.67,20.67,6.3,0,0,0,0,0,0,11.81,0,149,6919,6919,47,9.84,7.87,1.14,0.57,SS-1PL,,,5564,,0,,326,,0,0,0,0,0,0,0,2.36,69.3,1.81,0,0,0,0,0,89.92,271.9,177,0.7,S
504,R0504_012,"Teng, Kong, Poh. (1998)",N1-1.0-WV,U,R,23.62,0,20.67,20.67,6.3,0,0,0,0,0,0,11.81,0,149,6919,6919,47,9.84,7.87,1.14,0.57,SS-1PL,,,5568,,0,,326,,0,0,0,0,0,0,0,2.36,69.3,1.81,0.24,50.5,5.91,0.65,330,102.29,271.9,201.4,0.7,S
504,R0504_013,"Teng, Kong, Poh. (1998)",N1-1.0-WVH,U,R,23.62,0,20.67,20.67,6.3,0,0,0,0,0,0,11.81,0,149,6919,6919,47,9.84,7.87,1.14,0.57,SS-1PL,,,5572,,0,,326,,0,0,0,0,0,0,0,2.84,69.3,2.18,0.24,50.5,5.91,0.65,330,109.59,293.7,215.7,0.7,S
380,R0380_001,Rangan. (1991),I-1,U,I,24.21,0,22.17,22.17,2.91,15.75,15.75,4.43,4.43,0,0,12.11,0,184,14756,14756,148,3.94,4.92,2.49,1.49,SS-2PL,,,5293,,0,,315,,0,0,0,0,0,0,0,5.39,66,8.35,0.16,70.3,1.97,2.72,1910,101.86,688.9,467.9,0.7,S
380,R0380_002,Rangan. (1991),I-2,U,I,24.21,0,22.17,22.17,2.91,15.75,15.75,4.43,4.43,0,0,12.11,0,184,14756,14756,148,3.94,4.92,2.49,1.49,SS-2PL,,,4379,,0,,278,,0,0,0,0,0,0,0,5.39,66,8.35,0.09,70.3,1.97,1.53,1074,83.4,689.2,383.1,0.6,S
380,R0380_003,Rangan. (1991),I-3,U,I,24.21,0,22.17,22.17,2.48,15.75,15.75,4.43,4.43,0,0,12.11,0,178,14626,14626,148,3.94,4.92,2.49,1.49,SS-2PL,,,4524,,0,,284,,0,0,0,0,0,0,0,5.39,66,9.81,0.16,70.3,1.97,3.19,2244,82.98,688.9,381.1,0.6,S
380,R0380_004,Rangan. (1991),I-4,U,I,24.21,0,22.17,22.17,2.52,15.75,15.75,4.43,4.43,0,0,12.11,0,178,14638,14638,148,3.94,4.92,2.49,1.49,SS-2PL,,,5177,,0,,311,,0,0,0,0,0,0,0,5.39,66,9.66,0.09,70.3,1.97,1.77,1242,93.52,688.8,429.5,0.6,S
515,R0515_005,"Moayer, Regan.(1974)",P5,U,T,12.6,0,11.3,11.3,5.9,23.6,0,3.2,0,0,0,8.3,0,131,1742,1742,78,6,12,3.45,2.45,SS-1PL,,,6240,,0,,352,,0,0,0,0,0,0,0,0.97,93,1.45,0.1,37,4,0.42,155,32.6,100.6,106,1.1,S
515,R0515_020,"Moayer, Regan.(1974)",P20,U,T,12.6,0,11,11,5.9,23.6,0,3.2,0,0,0,8.3,0,131,1742,1742,78,6,12,3.55,2.55,SS-1PL,,,5900,,0,,339,,0,0,0,0,0,0,0,1.25,93,1.92,0.07,45,6,0.21,95,27,117.5,87.8,0.7,S
515,R0515_021,"Moayer, Regan.(1974)",P21,U,T,12.6,0,11,11,5.9,23.6,0,3.2,0,0,0,8.3,0,131,1742,1742,118,6,12,5.36,4.36,SS-1PL,,,6210,,0,,351,,0,0,0,0,0,0,0,1.25,93,1.92,0.07,45,9,0.14,63,20.2,118.4,99.3,0.8,S
515,R0515_022,"Moayer, Regan.(1974)",P22,U,T,12.6,0,11,11,5.9,23.6,0,3.2,0,0,0,8.3,0,131,1742,1742,118,6,12,5.36,4.36,SS-1PL,,,6280,,0,,353,,0,0,0,0,0,0,0,1.25,93,1.92,0.1,37,6,0.28,104,24.5,118.5,120.5,1,S
515,R0515_023,"Moayer, Regan.(1974)",P23,U,T,12.6,0,11,11,5.9,23.6,0,3.2,0,0,0,8.3,0,131,1742,1742,52,6,12,2.36,1.36,SS-1PL,,,6240,,0,,352,,0,0,0,0,0,0,0,1.25,93,1.92,0.1,37,4,0.42,155,36,118.4,78,0.7,S
515,R0515_030,"Moayer, Regan.(1974)",P41,U,T,12.6,0,11,11,5.9,23.6,0,3.2,0,0,0,8.3,0,131,1742,1742,78,6,12,3.55,2.55,SS-1PL,,,6380,,0,,357,,0,0,0,0,0,0,0,1.25,93,1.92,0,0,0,0,0,15.7,118.8,51,0.4,S
516,R0516_001,"Cederwall, Hedman, Loeberg. (1974)",734-34,U,R,10.24,0,10.24,10.24,5.31,0,0,0,0,0,0,5.12,0,54,475,475,118,3.94,1.97,3.08,2.08,SS-2PL,,,4300,,0,,275,,0,0,0,0,0,0,0,0.53,128,0.97,0,0,0,0,0,9.26,50.7,24.3,0.5,S
516,R0516_002,"Cederwall, Hedman, Loeberg. (1974)",734-40,U,R,10.24,0,10.24,10.24,5.28,0,0,0,0,0,0,5.12,0,54,472,472,118,3.94,1.97,2.31,1.31,SS-2PL,,,3731,,0,,250,,0,0,0,0,0,0,0,0.53,128,0.97,0,0,0,0,0,9.24,49.7,18.2,0.4,S
516,R0516_004,"Cederwall, Hedman, Loeberg. (1974)",734-43,U,R,10.24,0,10.24,10.24,5.16,0,0,0,0,0,0,5.12,0,53,461,461,118,3.94,1.97,2.31,1.31,SS-2PL,,,3777,,0,,252,,0,0,0,0,0,0,0,0.53,128,1,0.09,63.6,7.87,0.22,137,16.42,49.6,32.3,0.7,S
516,R0516_033,"Cederwall, Hedman, Loeberg. (1974)",842-18,U,R,10.31,0,10.31,10.31,5.28,0,0,0,0,0,0,5.16,0,54,482,482,118,3.94,1.97,2.29,1.29,SS-2PL,,,5369,,0,,318,,0,0,0,0,0,0,0,1.05,92.4,1.93,0.09,76.8,7.87,0.21,162,23.48,70.9,46.2,0.7,S
9_,R009_001,Al-Alusi. (1957),6,U,T,5.75,0,5,5,3,13,3,1.25,0,0,0,3.8,0,30,86,86,36,2.5,1.5,2,1,SS-2PL,,,3935,,0,,259,,0.25,0,0,0,0,0,0,0.22,53,1.47,0,0,0,0,0,9.24,16.1,7.7,0.5,S
9_,R009_002,Al-Alusi. (1957),12,U,T,5.75,0,5,5,3,13,3,1.25,0,0,0,3.8,0,30,86,86,41,2.5,1.5,2.5,1.5,SS-2PL,,,3650,,0,,246,,0.25,0,0,0,0,0,0,0.39,53,2.62,0,0,0,0,0,6.87,17.5,7.2,0.4,S
9_,R009_003,Al-Alusi. (1957),11,U,T,5.75,0,5,5,3,13,3,1.25,0,0,0,3.8,0,30,86,86,50,2.5,1.5,3.4,2.4,SS-2PL,,,4150,,0,,268,,0.25,0,0,0,0,0,0,0.39,53,2.62,0,0,0,0,0,4.43,18.7,6.3,0.3,S
9_,R009_004,Al-Alusi. (1957),2,U,T,5.75,0,5,5,3,13,3,1.25,0,0,0,3.8,0,30,86,86,50,2.5,1.5,3.4,2.4,SS-2PL,,,4043,,0,,263,,0.25,0,0,0,0,0,0,0.22,53,1.47,0,0,0,0,0,3.67,16.2,5.2,0.3,S
9_,R009_005,Al-Alusi. (1957),21,U,T,5.75,0,5,5,3,3,13,0,1.25,0,0,1.9,0,30,86,86,50,2.5,1.5,3.4,2.4,SS-2PL,,,4240,,0,,272,,0.25,0,0,0,0,0,0,0.39,53,2.62,0,0,0,0,0,6.13,25.9,8.7,0.3,S
9_,R009_006,Al-Alusi. (1957),15,U,T,5.75,0,5,5,3,3,13,0,1.25,0,0,1.9,0,30,86,86,56,2.5,1.5,4,3,SS-2PL,,,3660,,0,,247,,0.25,0,0,0,0,0,0,0.39,53,2.62,0,0,0,0,0,4.39,26,7.3,0.3,S
